﻿觀測時間(hour),降水量(mm),測站氣壓(hPa),測站最高氣壓(hPa),測站最高氣壓時間(LST),測站最低氣壓(hPa),測站最低氣壓時間(LST),氣溫(℃),最高氣溫(℃),最高氣溫時間(LST),最低氣溫(℃),最低氣溫時間(LST),相對溼度(%),最小相對溼度(%),最小相對溼度時間(LST),風速(m/s),風向(360degree),最大陣風(m/s),最大陣風風向(360degree),最大陣風風速時間(LST),日照時數(hour),全天空日射量(MJ/㎡),TxSoil0cm,TxSoil5cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm
2019-08-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-30,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-02,-9999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-03,-9999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-04,-9999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05,-9999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-06,-9999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-07,-9999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-08,-9999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-09,-9999.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-16,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-20,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-21,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-22,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-28,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-01,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-03,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-06,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-27,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-05,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-06,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-07,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-20,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-29,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-30,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-26,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-28,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-04,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-05,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-07,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-13,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-16,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-17,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-05,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-09,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-10,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-12,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-14,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-18,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-19,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-20,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-28,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-30,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-31,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-01,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-02,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-03,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-05,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-06,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-07,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-11,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-12,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-23,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-24,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-07,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-10,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-12,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-19,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-20,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-21,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-22,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-23,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-24,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-25,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-26,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-27,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-28,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-29,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-06,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-07,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-08,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-01,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-07,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-13,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-20,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-22,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-23,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-25,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-02,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-03,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-05,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-16,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-18,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-19,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-21,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-23,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-31,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
